emp_no,first_name,last_name,title,from_date,salary
59945,Leen,Kakkad,Senior Engineer,12/30/1998,40000
74353,Shan,Rajala,Engineer,12/30/1998,51591
201379,Jagoda,Karnin,Technique Leader,12/30/1998,46684
222720,Dayanand,Montresor,Senior Engineer,12/30/1998,40671
270898,Arno,Tanemo,Staff,12/30/1998,77427
465901,Magdalena,Facello,Engineer,12/30/1998,49714
470234,Zhonghui,Vanwelkenhuysen,Engineer,12/30/1998,40000
62249,Karlis,Couchot,Staff,12/31/1998,85651
92421,Trygve,Huttel,Senior Engineer,12/31/1998,44482
222427,Roselyn,Schaft,Staff,12/31/1998,73514
419844,Yefim,Blokdijk,Senior Staff,12/31/1998,70049
423308,Tsz,Esposito,Senior Staff,12/31/1998,40000
17874,Rutger,Minakawa,Senior Staff,1/1/1999,75424
54517,Jongsuk,Liesche,Engineer,1/1/1999,40000
90802,Magy,Isard,Engineer,1/1/1999,56429
94710,Anneke,Schrooten,Assistant Engineer,1/1/1999,79794
246851,Isamu,Farris,Engineer,1/1/1999,51836
259277,Sarita,Jansch,Engineer,1/1/1999,40000
402225,Tsutomu,Jiang,Assistant Engineer,1/1/1999,44239
432234,Margo,Koshiba,Senior Engineer,1/1/1999,44030
469153,Gad,Masaki,Senior Staff,1/1/1999,59103
499677,Shim,Suomi,Engineer,1/1/1999,40000
66356,Masato,Coorg,Staff,1/2/1999,69641
90648,Christoper,Bottner,Senior Staff,1/2/1999,63829
255997,Ugo,Cincotta,Engineer,1/2/1999,40000
270863,Sibyl,Huttel,Engineer,1/2/1999,40000
426052,Manohar,Morrow,Senior Staff,1/2/1999,71406
489471,Val,Jeong,Technique Leader,1/2/1999,40000
44193,Fatemeh,Billingsley,Senior Engineer,1/3/1999,40000
65290,Sanjay,Wielonsky,Engineer,1/3/1999,60156
97355,Hideo,Warwick,Senior Engineer,1/3/1999,62730
99792,Kensyu,Calkin,Staff,1/3/1999,109356
212687,Tomoyuki,Brlek,Senior Staff,1/3/1999,41918
283925,Adit,Selvestrel,Senior Staff,1/3/1999,40000
101775,Tuval,Liedekerke,Engineer,1/4/1999,65939
200492,Mizuhito,Leonhardt,Staff,1/4/1999,40000
205779,Adhemar,Kuhnemann,Senior Staff,1/4/1999,72876
450438,Anestis,Cooke,Senior Engineer,1/4/1999,40000
66475,Gopalakrishnan,Birsak,Engineer,1/5/1999,40000
79973,Zine,Socorro,Senior Staff,1/5/1999,58515
232269,Kamran,Szmurlo,Engineer,1/5/1999,63667
258375,Marlo,Demos,Senior Staff,1/5/1999,40000
458968,Turgut,Schwartzbauer,Senior Staff,1/5/1999,53738
468436,Vatsa,Griswold,Senior Engineer,1/5/1999,40106
72277,Soenke,Stassinopoulos,Staff,1/6/1999,69623
83336,Ewing,Zongker,Staff,1/6/1999,67867
95001,Berhard,Kalloufi,Senior Staff,1/6/1999,63565
217662,Marla,Parveen,Senior Engineer,1/6/1999,51565
228278,Sungwon,Douceur,Senior Staff,1/6/1999,50344
294387,Hatem,Asser,Engineer,1/6/1999,44789
426511,Oddvar,Polupanov,Senior Staff,1/6/1999,49354
435533,Stein,Giarratana,Engineer,1/6/1999,86844
475639,Maha,Ranka,Staff,1/6/1999,64444
489063,Jianhui,Penn,Senior Staff,1/6/1999,47007
10387,Parto,Wrigley,Senior Staff,1/7/1999,61374
18980,Weiye,Kawashimo,Senior Engineer,1/7/1999,56699
67686,Lucien,Junet,Senior Staff,1/7/1999,64939
204219,Sakthirel,Halloran,Senior Staff,1/7/1999,76545
416429,Chiradeep,Skafidas,Engineer,1/7/1999,58334
431248,Reuven,Perri,Staff,1/7/1999,77150
449121,Gil,Taubenfeld,Staff,1/7/1999,65138
471467,Nimmagadda,Gien,Senior Engineer,1/7/1999,40000
476671,KayLiang,Winter,Senior Staff,1/7/1999,69663
33226,Kenton,Hegner,Engineer,1/8/1999,64453
72627,Apostol,Conry,Engineer,1/8/1999,51665
76703,Hairong,Huttel,Senior Engineer,1/8/1999,59619
203816,Avishai,Akazan,Engineer,1/8/1999,40000
203849,Aleksander,Melichar,Staff,1/8/1999,65732
218674,Toshiko,Lipner,Senior Staff,1/8/1999,68093
225439,Gian,Koblick,Technique Leader,1/8/1999,40000
280721,Arumugam,Fiutem,Engineer,1/8/1999,67532
442576,Shietung,Ramsey,Senior Engineer,1/8/1999,40000
59462,Lech,Bale,Staff,1/9/1999,40000
68607,Xuejia,Zallocco,Senior Staff,1/9/1999,58750
247675,Toong,Stemann,Engineer,1/9/1999,44196
406075,Jianhao,Vandervoorde,Senior Engineer,1/9/1999,40000
460244,Danae,Menhardt,Senior Engineer,1/9/1999,42699
66202,Kolar,Giveon,Senior Engineer,1/10/1999,51614
83337,Shuichi,Schrift,Staff,1/10/1999,47609
239728,Nalini,Bazzichi,Senior Staff,1/10/1999,70132
457442,Lillian,Gilg,Senior Engineer,1/10/1999,45298
463500,Lorien,Terkki,Senior Staff,1/10/1999,66078
71246,Toshimitsu,Paludetto,Senior Staff,1/11/1999,74992
417747,Yucel,Parhami,Engineer,1/11/1999,74475
432795,Toney,Schoegge,Staff,1/11/1999,80955
492337,Greger,Junet,Senior Staff,1/11/1999,81661
65793,Serenella,Cummings,Senior Staff,1/12/1999,49418
68773,Hugo,Isaac,Senior Engineer,1/12/1999,51685
221427,Bouchung,Picht,Staff,1/12/1999,40000
234676,Yaghout,Valiente,Engineer,1/12/1999,56529
443930,Pramod,Schaft,Engineer,1/12/1999,45283
464242,Gen,Androutsos,Staff,1/12/1999,76556
491714,Huan,Lindqvist,Staff,1/12/1999,73800
28818,Hongzhu,Panienski,Senior Engineer,1/13/1999,40000
43417,Yolla,Hutton,Senior Engineer,1/13/1999,72346
70604,Gaetan,Comellas,Staff,1/13/1999,59187
418082,Yuping,Denny,Senior Staff,1/13/1999,40000
429443,Martial,Terekhov,Senior Engineer,1/13/1999,40000
468161,Mats,Prenel,Technique Leader,1/13/1999,42906
35331,Basim,Ghazalie,Senior Engineer,1/14/1999,52066
67684,Vincent,Pintelas,Engineer,1/14/1999,40000
74923,Geoffry,Pepe,Engineer,1/14/1999,50867
267425,Saniya,Khalil,Senior Engineer,1/14/1999,56769
282446,Freyja,Kinley,Engineer,1/14/1999,40000
420712,Josyula,Plump,Senior Engineer,1/14/1999,40000
449641,Chiranjit,Demizu,Senior Staff,1/14/1999,53593
464725,Sedat,Peac,Senior Engineer,1/14/1999,71272
487280,Adib,Hitomi,Senior Engineer,1/14/1999,40000
10623,Aleksander,Danlos,Senior Engineer,1/15/1999,60268
34690,Beshir,Litzkow,Senior Engineer,1/15/1999,75200
202437,Barna,Schaar,Senior Staff,1/15/1999,61784
212567,Marjo,Veeraraghavan,Senior Engineer,1/15/1999,40000
270988,Basant,Binding,Senior Engineer,1/15/1999,43818
479736,Kousuke,Morrin,Staff,1/15/1999,64601
496961,Yifei,Porotnikoff,Staff,1/15/1999,40000
47142,Deborah,Eldridge,Senior Staff,1/16/1999,51070
100172,Selwyn,Kranzdorf,Senior Staff,1/16/1999,59207
105095,Steen,Leppanen,Senior Engineer,1/16/1999,45472
222242,Michaela,Baer,Senior Staff,1/16/1999,44636
242289,Sakthirel,Wixon,Senior Engineer,1/16/1999,40000
441191,Subir,Quittner,Technique Leader,1/16/1999,40000
57115,Nirmal,Zobel,Engineer,1/17/1999,60760
89608,Susanne,Niizuma,Senior Staff,1/17/1999,40000
106838,Hatem,Luke,Senior Staff,1/17/1999,60711
209751,Cristinel,Rosch,Senior Engineer,1/17/1999,40000
251324,Yaghout,Schiettecatte,Senior Staff,1/17/1999,64611
420346,Chikako,Gihr,Staff,1/17/1999,56919
457859,Yaghout,Beausoleil,Senior Engineer,1/17/1999,45298
249802,Rasiah,Pearson,Engineer,1/18/1999,46619
251801,IEEE,Milicic,Senior Staff,1/18/1999,40000
480175,Elrique,Schmiedel,Engineer,1/18/1999,54121
46864,Ferdinand,Sooriamurthi,Senior Staff,1/19/1999,82282
64774,Marsal,Kroft,Staff,1/19/1999,40000
281058,Miomir,Bressoud,Assistant Engineer,1/19/1999,40000
448440,Idoia,Bala,Senior Staff,1/19/1999,62806
474755,Christ,Varker,Assistant Engineer,1/19/1999,40000
57949,Oldrich,Pezzoli,Staff,1/20/1999,70731
64477,Boaz,Belinskaya,Engineer,1/20/1999,40000
74950,Weidon,Trelles,Technique Leader,1/20/1999,40000
222709,Teruyuki,Wossner,Staff,1/20/1999,65008
240988,Weidon,Flasterstein,Senior Engineer,1/20/1999,52688
273762,Masoud,Schaap,Engineer,1/20/1999,40000
407737,Mingzeng,Mundy,Senior Engineer,1/20/1999,61330
453952,Constantino,Callaway,Staff,1/20/1999,62142
96449,Kayoko,Petersohn,Senior Engineer,1/21/1999,40000
209777,Ravishankar,Condotta,Engineer,1/21/1999,43700
259216,Angus,Rindone,Senior Engineer,1/21/1999,40000
274427,Guther,Akaboshi,Senior Staff,1/21/1999,67320
274935,Christoper,Cannane,Staff,1/21/1999,40000
414544,Bowen,Alvarado,Engineer,1/21/1999,40000
31305,Nadjib,Luiz,Engineer,1/22/1999,40000
102105,Hironobu,Schwartzbauer,Senior Staff,1/22/1999,45137
257825,Changho,Strandh,Engineer,1/22/1999,40000
425794,Chinhyun,Zucker,Staff,1/22/1999,40000
479651,Lena,Roohalamini,Senior Staff,1/22/1999,65730
483114,Fumiyo,Douceur,Staff,1/22/1999,46577
50111,Angel,Rosin,Senior Staff,1/23/1999,40000
78832,Sumali,Hagimont,Engineer,1/23/1999,42913
229155,Gino,Glowinski,Staff,1/23/1999,44603
251154,Zdislav,Picel,Technique Leader,1/23/1999,40000
253896,Mayuri,Akiyama,Senior Staff,1/23/1999,84103
277788,Zijian,Syang,Engineer,1/23/1999,40000
408172,Rosli,Staudhammer,Engineer,1/23/1999,40000
481109,Renee,Rosaz,Senior Engineer,1/23/1999,51999
37454,KayLiang,Bernardeschi,Staff,1/24/1999,73239
39875,Jaideep,Magliocco,Staff,1/24/1999,40000
48809,Masami,Farrow,Engineer,1/24/1999,45564
94589,Sibyl,Heusch,Technique Leader,1/24/1999,40000
217200,Xinyu,Hutter,Senior Engineer,1/24/1999,45790
231570,Dietrich,Vecchi,Staff,1/24/1999,56007
477833,Arup,Luce,Senior Engineer,1/24/1999,40000
21109,Lech,Chenoweth,Senior Engineer,1/25/1999,56522
53684,Gou,Greenaway,Senior Staff,1/25/1999,76914
82895,Ramya,Peck,Senior Engineer,1/25/1999,51110
284152,Katsuyuki,Acton,Senior Engineer,1/25/1999,58604
412479,Bangqing,Talmon,Senior Engineer,1/25/1999,40000
419342,Shakhar,Loncour,Engineer,1/25/1999,55470
424262,Krassimir,Trelles,Senior Staff,1/25/1999,40000
460302,Valeri,Bakhtari,Senior Staff,1/25/1999,40000
471768,Rutger,Cannard,Engineer,1/25/1999,40000
498254,Remko,Jeansoulin,Engineer,1/25/1999,40000
25777,Leucio,Famili,Engineer,1/26/1999,44614
36783,Gro,Bugrara,Staff,1/26/1999,40000
215935,Chikako,Anger,Engineer,1/26/1999,51074
244815,Remko,Streit,Engineer,1/26/1999,40000
247984,Gaetan,Srimani,Senior Staff,1/26/1999,40000
248084,Noritoshi,Renear,Engineer,1/26/1999,60370
425932,Saeed,Piancastelli,Staff,1/26/1999,96942
431413,Takahito,Slutz,Technique Leader,1/26/1999,55288
32174,Mohua,Kaltofen,Engineer,1/27/1999,40000
32563,Gritta,Larfeldt,Senior Engineer,1/27/1999,40000
205924,Alain,Ventosa,Senior Engineer,1/27/1999,52775
253634,Sakthirel,Bellone,Technique Leader,1/27/1999,40000
425692,Prodip,Tomescu,Senior Engineer,1/27/1999,44635
11527,Alagu,Boyle,Staff,1/28/1999,60212
21987,Dipankar,Fontet,Staff,1/28/1999,56799
32297,Chandrasekaran,Loncour,Senior Engineer,1/28/1999,54438
37053,Tooru,Peron,Senior Engineer,1/28/1999,40000
47383,Amabile,Melichar,Senior Staff,1/28/1999,79310
214965,Toshiki,Zeleznik,Engineer,1/28/1999,67789
249238,Khaled,Lampe,Senior Staff,1/28/1999,47039
280522,Shigeichiro,Bazelow,Senior Staff,1/28/1999,72491
287696,Jouko,Eiter,Staff,1/28/1999,40000
298592,Jiann,Bakhtari,Engineer,1/28/1999,40000
464866,Sreekrishna,Rikino,Engineer,1/28/1999,63786
493857,Alagu,Ecklund,Senior Staff,1/28/1999,71398
495467,Val,Schaaf,Senior Engineer,1/28/1999,40000
77060,Menkae,Kleiser,Engineer,1/29/1999,40000
232313,Raimond,Schiettecatte,Senior Staff,1/29/1999,80850
423607,Deborah,Suwa,Senior Staff,1/29/1999,41922
79089,Baocai,Pusterhofer,Senior Staff,1/30/1999,46273
231563,Khosrow,Rijckaert,Staff,1/30/1999,54532
271579,Mechthild,Luan,Engineer,1/30/1999,55010
281439,Tzu,Radivojevic,Senior Engineer,1/30/1999,41894
284669,Genevieve,Tagansky,Engineer,1/30/1999,59539
288552,Xianlong,Swist,Senior Staff,1/30/1999,58125
456633,Paloma,Portugali,Senior Staff,1/30/1999,40000
11207,Saeed,Gips,Engineer,1/31/1999,49728
83408,Brewster,Pettey,Senior Engineer,1/31/1999,53477
85219,Anyuan,Zaiane,Senior Engineer,1/31/1999,40000
105564,Jaihie,Parhami,Senior Engineer,1/31/1999,40000
258568,Susumu,Masada,Senior Engineer,1/31/1999,50486
449075,Aran,Lund,Senior Engineer,1/31/1999,63411
473038,Radhika,Furudate,Engineer,1/31/1999,40000
483858,Randy,Papadias,Staff,1/31/1999,51289
495522,Leif,Choobineh,Senior Staff,1/31/1999,40000
15386,Genki,Sambasivam,Staff,2/1/1999,77209
84502,Murthy,Tomescu,Engineer,2/1/1999,52094
204594,Elvis,Onuegbe,Engineer,2/1/1999,40000
207960,Aron,Uludag,Staff,2/1/1999,76762
229368,Chuanti,Marrevee,Senior Staff,2/1/1999,80782
294048,Uma,Picht,Engineer,2/1/1999,40000
410594,Yannik,Stille,Staff,2/1/1999,56702
420032,Frederique,Godskesen,Engineer,2/1/1999,40000
429221,Alain,Zykh,Technique Leader,2/1/1999,40000
457103,Shaunak,Khasidashvili,Senior Staff,2/1/1999,40000
473519,Douadi,Sifakis,Staff,2/1/1999,40000
492561,Mantis,Wielonsky,Senior Engineer,2/1/1999,47614
19640,Tonny,Francisci,Engineer,2/2/1999,71369
53661,Kaijung,Wixon,Senior Staff,2/2/1999,62691
74046,Jungsoon,Birta,Senior Engineer,2/2/1999,55534
96617,Shirish,Peak,Senior Staff,2/2/1999,86569
410799,Paddy,Bernick,Staff,2/2/1999,40000
443156,Hinrich,Wixon,Staff,2/2/1999,59673
477584,Honesty,Mateescu,Staff,2/2/1999,40000
36048,Isaac,Marrakchi,Senior Engineer,2/3/1999,46526
47438,Dayanand,Mandell,Staff,2/3/1999,84984
96433,Mantis,Vecchio,Engineer,2/3/1999,45865
212490,Caolyn,Cullers,Engineer,2/3/1999,40000
239979,Radhia,Radwan,Senior Staff,2/3/1999,54720
259898,Lakshmi,Angel,Engineer,2/3/1999,55327
409274,Jacqueline,Carrera,Staff,2/3/1999,88329
466408,Tremaine,Fritzsche,Senior Staff,2/3/1999,40000
109155,Serenella,Gill,Engineer,2/4/1999,70310
227714,Luigi,Peternell,Staff,2/4/1999,44854
228960,Eberhardt,Halevi,Staff,2/4/1999,63087
405934,Xiaoqiu,Soloway,Senior Engineer,2/4/1999,47547
433433,Shem,Koprowski,Staff,2/4/1999,43761
480809,Shalesh,Borovoy,Senior Staff,2/4/1999,45441
483151,Zhensheng,Clemencon,Engineer,2/4/1999,40046
493084,Tua,Rodite,Senior Engineer,2/4/1999,40000
497559,Tremaine,Straney,Senior Engineer,2/4/1999,52153
498812,Annemarie,Lalonde,Senior Staff,2/4/1999,40000
54110,Subir,Rotem,Staff,2/5/1999,75117
57397,Xiaocheng,Hmelo,Senior Staff,2/5/1999,69434
296677,Rafael,Perng,Engineer,2/5/1999,40000
418339,Mamdouh,Wendorf,Senior Engineer,2/5/1999,40000
440259,Changho,Farris,Staff,2/5/1999,87914
499080,Dharmaraja,Marciano,Engineer,2/5/1999,40080
33588,Avishai,Baja,Staff,2/6/1999,42222
65390,Dayanand,Bail,Engineer,2/6/1999,46759
100531,Toshiko,Kranzdorf,Senior Engineer,2/6/1999,44836
225942,Mart,Sabnani,Engineer,2/6/1999,40000
240418,Behnaam,Solares,Technique Leader,2/6/1999,40000
246677,Marlo,Stellhorn,Staff,2/6/1999,60645
430999,Khatoun,Ranon,Senior Staff,2/6/1999,40000
461979,Fayez,Mandelberg,Senior Engineer,2/6/1999,55906
11906,Hideo,Boguraev,Engineer,2/7/1999,81324
45859,Christfried,Matheson,Engineer,2/7/1999,40000
70535,Dante,Speel,Staff,2/7/1999,66634
212806,Keiichiro,Papadias,Senior Staff,2/7/1999,40000
436074,Jessie,Morrow,Senior Engineer,2/7/1999,65240
481670,Suvo,Bodoff,Engineer,2/7/1999,46571
73621,Gadiel,Imataki,Senior Staff,2/8/1999,51256
203171,Marla,Angiulli,Senior Staff,2/8/1999,83906
296432,Atreyi,Brendel,Staff,2/8/1999,64959
299417,Jaideep,Reghbati,Senior Staff,2/8/1999,40000
406960,Janalee,Wrigley,Senior Engineer,2/8/1999,40000
418429,Zissis,Litvinov,Senior Engineer,2/8/1999,42730
418788,Boguslaw,Wolniewicz,Staff,2/8/1999,40000
487580,Guiseppe,Gerteisen,Senior Engineer,2/8/1999,40000
496665,Nevin,Kieras,Engineer,2/8/1999,56716
70982,Rasikan,Kamber,Engineer,2/9/1999,40000
104549,Chaoyi,Sabnani,Assistant Engineer,2/9/1999,53559
231338,Ennio,Straney,Engineer,2/9/1999,40000
262323,Sugwoo,Rodiger,Senior Engineer,2/9/1999,40000
297717,Nahid,Karnin,Senior Staff,2/9/1999,64816
459692,Kyoichi,Flasterstein,Staff,2/9/1999,71777
480020,Prodip,Gips,Senior Staff,2/9/1999,40000
18242,Shichao,Demian,Senior Engineer,2/10/1999,62461
29559,Shin,Edelhoff,Engineer,2/10/1999,56698
61490,Shigehiro,Dayana,Senior Staff,2/10/1999,40000
213271,Djenana,Acton,Senior Staff,2/10/1999,72791
297178,Chenyi,Vural,Senior Engineer,2/10/1999,40000
415615,Elvia,Bisiani,Engineer,2/10/1999,40000
421180,Pranay,Lindenbaum,Senior Staff,2/10/1999,96054
474684,Chinhyun,Klyachko,Staff,2/10/1999,122726
87336,Arco,Dusink,Senior Staff,2/11/1999,58169
219870,Leif,Kushner,Engineer,2/11/1999,61421
272538,Masoud,Hiroyama,Staff,2/11/1999,87279
280934,Gritta,Gils,Senior Engineer,2/11/1999,74345
10442,Volkmar,Unno,Senior Staff,2/12/1999,46005
28146,Niteen,Azadmanesh,Engineer,2/12/1999,65417
43044,Masako,Gustavson,Technique Leader,2/12/1999,58333
261856,Domenico,Gente,Staff,2/12/1999,69634
277358,Sahrah,Brizzi,Senior Engineer,2/12/1999,40000
464386,Radhakrishnan,Koblick,Senior Staff,2/12/1999,40000
19839,Tadahiro,Hempstead,Senior Engineer,2/13/1999,40424
269133,Janche,Krychniak,Senior Engineer,2/13/1999,40000
283230,Radhia,Krupka,Senior Staff,2/13/1999,60006
292737,Lillian,Pellegrinelli,Engineer,2/13/1999,40000
471136,Arvind,Birch,Engineer,2/13/1999,55526
479627,Gonzalo,Schaad,Senior Engineer,2/13/1999,42087
493739,Xinglin,Kroha,Engineer,2/13/1999,40000
63611,Lorien,Lorcy,Staff,2/14/1999,42836
200645,Chuanyi,Guardalben,Staff,2/14/1999,41267
222213,Salvador,Wielonsky,Senior Engineer,2/14/1999,72784
255092,Jenwei,Sinicrope,Senior Staff,2/14/1999,47626
471391,Janche,Ghandeharizadeh,Senior Engineer,2/14/1999,40815
482994,Miyeon,Garrabrants,Engineer,2/14/1999,40000
12099,Nobuyoshi,Kuzuoka,Senior Staff,2/15/1999,104610
23692,Aris,Merey,Senior Engineer,2/15/1999,43618
203436,Shushma,Usdin,Senior Engineer,2/15/1999,40804
417436,Avishai,Quittner,Senior Engineer,2/15/1999,68157
461562,Shimshon,Ducloy,Staff,2/15/1999,67196
76759,Zvonko,Hammerschmidt,Staff,2/16/1999,78279
99272,Yuriy,Birge,Staff,2/16/1999,61261
107293,Haldon,Ballarin,Staff,2/16/1999,91575
203856,Angel,Hiroyama,Senior Staff,2/16/1999,40000
210336,Noritoshi,Pero,Engineer,2/16/1999,40268
256993,Martijn,Laurillard,Engineer,2/16/1999,58729
294267,Shietung,Kawashimo,Senior Staff,2/16/1999,49286
447985,Sedat,Alencar,Senior Engineer,2/16/1999,60459
454479,Hitomi,Cromarty,Senior Staff,2/16/1999,40000
485359,Francoise,Milicia,Senior Staff,2/16/1999,40000
24460,Yinghua,Lanphier,Senior Staff,2/17/1999,69794
49710,Goetz,Herber,Engineer,2/17/1999,40000
215326,Danae,Furudate,Staff,2/17/1999,58948
227695,Saeed,DasSarma,Staff,2/17/1999,48860
233071,LiMin,Crouzet,Engineer,2/17/1999,47283
284081,Deniz,Kampfer,Staff,2/17/1999,78101
426388,Yishai,Berstel,Staff,2/17/1999,40000
453652,Shaw,Baba,Senior Engineer,2/17/1999,54381
483083,Oldrich,Gente,Staff,2/17/1999,57301
488149,Shawna,Krichel,Engineer,2/17/1999,65572
34941,Susanne,Heering,Staff,2/18/1999,85526
90867,Kristin,Parfitt,Senior Engineer,2/18/1999,79975
92513,Honesty,Asrin,Senior Engineer,2/18/1999,55687
433848,Arun,Hanratty,Senior Engineer,2/18/1999,42940
13179,Moty,Janocha,Staff,2/19/1999,90233
37245,Along,Gyimothy,Senior Staff,2/19/1999,74284
204540,Lene,Wroclawski,Senior Staff,2/19/1999,66456
230545,Bokyung,Baba,Senior Staff,2/19/1999,53459
281586,Akeel,Jiang,Engineer,2/19/1999,40000
468160,Remko,Fendler,Senior Engineer,2/19/1999,40000
472920,Shuichi,Cronin,Senior Staff,2/19/1999,40000
30466,Sumant,Giaccio,Senior Staff,2/20/1999,78285
56219,Tonny,Michaeli,Engineer,2/20/1999,40000
81620,Udaiprakash,Takkinen,Senior Engineer,2/20/1999,40000
200511,Duke,Gilg,Staff,2/20/1999,70017
216193,Arne,Rosen,Staff,2/20/1999,46439
224582,Xudong,Ruemmler,Engineer,2/20/1999,46302
227448,Steve,Puppo,Engineer,2/20/1999,58875
450133,Masanao,Preusig,Staff,2/20/1999,55074
102922,Kasidit,Nitsche,Technique Leader,2/21/1999,53178
253657,Mrinalini,Selvestrel,Engineer,2/21/1999,67519
255422,Xinan,Przulj,Senior Staff,2/21/1999,50283
423344,Tse,Brobst,Engineer,2/21/1999,40999
425894,Miomir,Plessier,Engineer,2/21/1999,52826
443710,Margo,Stille,Engineer,2/21/1999,58129
499539,Palash,Puoti,Senior Engineer,2/21/1999,40000
99544,Irene,Petersohn,Engineer,2/22/1999,40000
232638,Morrie,Morris,Senior Engineer,2/22/1999,46402
284657,Ipke,Chaudhury,Senior Staff,2/22/1999,82104
290890,Margareta,Vitiello,Senior Staff,2/22/1999,81714
412732,Goetz,Marquardt,Senior Staff,2/22/1999,64271
480463,Mokhtar,Slaats,Senior Engineer,2/22/1999,66127
499566,Djelloul,Deverell,Engineer,2/22/1999,65839
102320,Bangqing,Sichman,Senior Engineer,2/23/1999,40000
213735,Jungsoon,Rosaz,Senior Staff,2/23/1999,40000
264662,Zhonghui,Yetim,Senior Engineer,2/23/1999,46982
433042,Vatsa,Decleir,Senior Staff,2/23/1999,40000
434234,Younwoo,Rothenberg,Staff,2/23/1999,86267
452472,Sreenivas,Zaiane,Engineer,2/23/1999,78503
466226,Gianluca,Talmor,Engineer,2/23/1999,40000
12775,Mariangiola,Berendt,Engineer,2/24/1999,69805
29952,Jianhao,Kusakari,Engineer,2/24/1999,40000
81129,Magy,Bade,Engineer,2/24/1999,40265
225480,Sorina,Gimarc,Senior Staff,2/24/1999,66471
243013,Yuqun,Peron,Senior Engineer,2/24/1999,46032
420801,Khosrow,Speek,Senior Staff,2/24/1999,65862
429128,Uno,Range,Staff,2/24/1999,70236
432516,Arlette,Karcich,Senior Staff,2/24/1999,40000
437166,Gennady,Ariola,Senior Engineer,2/24/1999,66763
463806,Freyja,Borstler,Engineer,2/24/1999,51940
476282,Ohad,Mullainathan,Senior Engineer,2/24/1999,71147
481652,Roddy,Debuse,Senior Engineer,2/24/1999,59516
485709,Maris,Peternell,Senior Staff,2/24/1999,40000
69493,Odoardo,Greibach,Engineer,2/25/1999,63607
103575,Ugo,Verhaegen,Senior Staff,2/25/1999,60804
262511,Fatemeh,Jansen,Engineer,2/25/1999,44780
435980,Toney,Rando,Senior Staff,2/25/1999,76720
451665,Jingling,Berstel,Staff,2/25/1999,40000
465392,Laurentiu,Ruemmler,Senior Staff,2/25/1999,67680
24682,Nigel,Ginesta,Staff,2/26/1999,40000
53140,Xiong,Swick,Senior Staff,2/26/1999,52329
57513,Zorica,Merli,Senior Engineer,2/26/1999,40000
61124,Nechama,Waymire,Senior Staff,2/26/1999,96529
268655,Yahiko,Mandell,Engineer,2/26/1999,40000
272976,Augustine,Hiraishi,Staff,2/26/1999,50778
280117,Janalee,Stanger,Senior Engineer,2/26/1999,46797
287613,Navid,Magalhaes,Senior Staff,2/26/1999,71012
299601,Keung,Hanabata,Staff,2/26/1999,52868
403314,Zhensheng,Delaune,Senior Staff,2/26/1999,62544
77869,Masamitsu,Swick,Senior Engineer,2/27/1999,40000
108168,Haldon,Remmers,Senior Engineer,2/27/1999,61416
224322,Saddek,Feldmann,Technique Leader,2/27/1999,53354
271699,Macha,Kadhim,Staff,2/27/1999,56570
298802,Shan,Muchinsky,Senior Staff,2/27/1999,96892
432554,Mana,Yemenis,Staff,2/27/1999,75363
456688,Petter,Apsitis,Senior Engineer,2/27/1999,40000
41319,Mototsugu,Unni,Engineer,2/28/1999,62785
59390,Patricio,Greibach,Staff,2/28/1999,59022
59931,Suzette,Sewelson,Staff,2/28/1999,77639
86608,Honglan,Shigei,Staff,2/28/1999,46653
286110,Khedija,Bazelow,Engineer,2/28/1999,45736
286363,Brigham,Tsukuda,Senior Engineer,2/28/1999,41850
446350,Marl,Zolotykh,Engineer,2/28/1999,53082
467497,Phillip,Schach,Engineer,2/28/1999,46726
468764,Gor,Ramsak,Senior Engineer,2/28/1999,41393
